danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_names,artist_names,happy,genre
0.434,0.719,3,-6.383,0,0.0724,0.76,0,0.373,0.519,142.738,190736,4,Sajjna Je Sambhall Gya,['Prabh Gill'],0,pop
0.417,0.512,7,-5.25,1,0.033,0.114,0,0.11,0.421,170.306,249575,4,Teri Khaamiyan,['Akhil'],0,pop
0.328,0.64,1,-3.74,0,0.0867,0.562,0,0.115,0.271,70.972,192452,3,Tukde Dil De,"['Navjeet', 'Jay Meet']",0,pop
0.532,0.737,11,-6.523,0,0.307,0.787,1.44E-06,0.11,0.276,74.161,254628,4,Langhe Paani,"['Prabh Gill', 'Jatinder Shah']",0,pop
0.559,0.702,10,-5.862,0,0.0402,0.31,0,0.174,0.381,90.026,246667,4,Tareyaan De Des,['Prabh Gill'],0,pop
0.589,0.745,2,-3.003,0,0.0521,0.463,0,0.118,0.528,170.015,245708,4,Bahli Sohni,['Kamal Khaira'],0,pop
0.498,0.595,4,-5.432,0,0.0719,0.119,0,0.271,0.131,175.812,198631,4,Majbooriyan,['Mankirt Aulakh'],0,pop
0.54,0.571,11,-7.244,1,0.0733,0.357,0,0.332,0.225,130.066,282514,4,Tu Hi Tu,['B Praak'],0,pop
0.584,0.787,1,-4.247,0,0.0308,0.0986,0,0.0706,0.481,90.072,208577,4,Rooh,['Tej Gill'],0,
0.602,0.476,11,-9.956,0,0.0577,0.205,0,0.0898,0.148,140.081,211759,4,Kade Ta Tu Avenga,['Runbir'],0,
0.377,0.705,4,-4.008,0,0.0599,0.338,0,0.432,0.45,92.952,259592,4,Mahi Mileya (feat. Afsana Khan),"['Miel', 'Afsana Khan']",0,
0.616,0.728,4,-4.995,0,0.154,0.092,0,0.341,0.68,176.042,226364,4,"Dhokha - From ""Kaka Ji""","['Himmat Sandhu', 'Gurmeet Singh']",0,pop
0.318,0.699,11,-4.864,0,0.0736,0.534,0,0.13,0.41,85.356,231850,1,"Roi Na (From ""Shiddat"")","['Ninja', 'Goldboy']",0,pop
0.51,0.616,3,-4.775,0,0.0352,0.547,0,0.16,0.33,80.183,336000,4,"Dil Kafiraa (From ""Shareek"")",['Micky Singh'],0,
0.39,0.643,2,-3.895,0,0.0557,0.427,0,0.346,0.29,67.962,332085,4,Kasoor,['Khan Saab'],0,pop
0.622,0.431,11,-8.26,0,0.0293,0.0955,0,0.088,0.365,117.919,216027,4,Kina Chir,['The PropheC'],0,pop
0.645,0.44,1,-7.908,1,0.036,0.872,0,0.0923,0.453,139.55,251143,4,Do Gallan - Let's Talk,['Garry Sandhu'],0,pop
0.37,0.515,2,-5.478,0,0.0691,0.13,0,0.168,0.531,170.319,218035,4,Tere Naal,['Jass Manak'],0,pop
0.385,0.609,2,-3.899,0,0.1,0.481,0,0.112,0.569,76.989,251429,4,Rona Sikha De Ve,['Miel'],0,
0.614,0.752,9,-5.89,0,0.0486,0.165,2.55E-06,0.55,0.517,150.095,185600,4,Pyaar Vichon Khateya,"['Jaspreet Jasz', 'GJ Singh']",0,pop
0.445,0.473,7,-4.532,1,0.0291,0.56,0,0.111,0.368,151.424,252829,4,Supna,['Kamal Khan'],0,pop
0.636,0.34,10,-6.957,0,0.0421,0.885,0,0.157,0.381,152.254,223803,4,Duniya,['Gurnam Bhullar'],0,pop
0.675,0.571,1,-6.073,0,0.0472,0.32,0,0.109,0.453,79.996,247339,4,Ijazat,['Falak Shabbir'],0,pop
0.718,0.801,6,-3.723,0,0.0305,0.249,0,0.635,0.708,129.982,278431,4,Guzarishaan,['Joban Sandhu'],0,
0.676,0.602,1,-8.126,0,0.12,0.00699,0,0.434,0.388,79.959,297000,4,Bewaffa,['Pav Dharia'],0,pop
0.679,0.639,11,-4.377,1,0.0531,0.425,1.06E-06,0.101,0.525,140.11,394973,4,Tut Gayian,['Masha Ali'],0,
0.698,0.658,6,-4.445,0,0.0314,0.705,0,0.112,0.37,125.952,229048,4,Zinda,['Happy Raikoti'],0,pop
0.367,0.485,1,-7.138,0,0.0412,0.865,1.59E-06,0.105,0.481,81.977,181593,4,Dil Tuteya,['Hassan Badshah'],0,
0.645,0.648,0,-3.26,1,0.0395,0.659,0,0.049,0.515,92.096,227920,4,Faasle,"['G. Khan', 'Garry Sandhu', 'AR Deep']",0,pop
0.489,0.673,8,-6.463,1,0.124,0.632,0,0.148,0.298,87.885,270518,4,Mano Lath Na Jayi,"['Navjeet', 'Goldboy']",0,pop
0.597,0.57,0,-5.098,1,0.0378,0.687,0,0.15,0.558,139.982,311646,4,Ve Pathra,"['Gursaaz', 'Neetu Bhala', 'B Praak']",0,pop
0.701,0.623,6,-6.496,1,0.0371,0.283,0,0.096,0.453,78.05,278646,4,Taare (feat. Sidhu Moosewala),"['Harlal Batth', 'Sidhu Moose Wala']",0,hip hop
0.439,0.635,9,-5.574,0,0.0728,0.708,0,0.127,0.496,73.553,252680,4,Chahtaan,['Goldboy'],0,
0.59,0.569,10,-6.82,0,0.0977,0.431,0,0.0773,0.489,175.909,219666,4,Kaash,"['Bilal Saeed', 'Bloodline']",0,pop
0.448,0.719,2,-2.598,0,0.0428,0.117,0,0.231,0.449,91.818,210000,4,"Rabba Ve (From ""High End Yaariyaan"")",['B Praak'],0,pop
0.372,0.555,4,-7.577,1,0.0342,0.831,3.26E-06,0.134,0.499,142.917,191797,4,Door Ho Geya,"['Guri', 'Tanya']",0,pop
0.578,0.668,6,-6.651,0,0.0377,0.236,1.80E-06,0.154,0.396,143.86,225234,4,Vich Pardesan,['Jassie Gill'],0,pop
0.547,0.613,1,-5.266,0,0.0545,0.387,0,0.0757,0.353,82.129,251707,4,Suroor,"['Neha Kakkar', 'Bilal Saeed']",0,pop
0.765,0.639,4,-5.182,0,0.0266,0.174,0,0.145,0.643,107.936,234097,4,Adhi Adhi Raat,['Bilal Saeed'],0,pop
0.855,0.377,10,-17.185,1,0.0668,0.0549,6.36E-06,0.107,0.632,147.94,163410,4,Deceit,"['León Singh', 'Irman Thiara']",0,
0.638,0.57,8,-5.478,1,0.0621,0.37,0,0.097,0.298,84.89,237232,4,Teri Yaadan,"['Punjab Saab', 'Pav Dharia']",0,pop
0.642,0.571,11,-7.902,0,0.0274,0.78,4.92E-05,0.138,0.419,114.881,157058,4,Tod Da E Dil,['Ammy Virk'],0,pop
0.55,0.635,4,-7.666,0,0.0391,0.542,2.94E-06,0.105,0.425,147.981,236757,4,"Tere Bin - From ""Ardab Mutiyaran""",['Ninja'],0,pop
0.677,0.661,5,-4.283,0,0.0564,0.411,0,0.151,0.656,85.972,265629,4,Adhi Raat,"['Ranjit Bawa', 'Jassi X']",0,pop
0.501,0.519,2,-4.745,1,0.0274,0.463,0,0.248,0.333,80.113,218817,4,Saari Saari Raat,['Akhil'],0,pop
0.395,0.589,5,-5.487,1,0.0369,0.237,0,0.132,0.49,97.935,248590,4,Main Suneya,"['Ammy Virk', 'Sunny Vik']",0,pop
0.584,0.632,2,-5.098,1,0.0291,0.53,0,0.0741,0.377,139.916,292148,4,Rooh,"['Sharry Mann', 'Mista Baaz']",0,pop
0.7,0.553,11,-8.479,0,0.0444,0.719,0,0.095,0.603,139.994,219429,4,Tera Pyar,"['Nafees with The PropheC', 'Nafees', 'The PropheC']",0,pop
0.548,0.883,8,-2.782,1,0.0714,0.637,0,0.101,0.651,121.858,276648,4,Jane Dil,"['Kamal Khan', 'Jaspinder Narula']",0,pop
0.664,0.737,1,-5.091,0,0.0309,0.1,0,0.205,0.449,109.509,175610,5,Ishq De Jakham,['Runbir'],0,
0.59,0.679,3,-2.119,1,0.0295,0.525,0,0.152,0.765,136.114,262941,4,Hauli Hauli,['Big Dhillon'],0,
0.564,0.492,5,-6.577,0,0.0428,0.119,0,0.236,0.407,150.094,393600,4,Yaari,['Gur Sidhu'],0,pop
0.761,0.683,9,-5.538,0,0.0457,0.0593,0,0.145,0.514,108.041,205402,4,Kalla Changa,['Ninja'],0,pop
0.653,0.475,5,-13.016,0,0.0325,0.492,0,0.101,0.511,140.03,135429,4,Jatti,['JayKay'],0,
0.485,0.718,6,-5.133,0,0.0297,0.0991,2.93E-06,0.103,0.233,86.838,306062,4,Ranjhna,['Diljit Dosanjh'],0,pop
0.576,0.878,1,-4.799,1,0.178,0.617,0,0.0746,0.692,78.259,244215,4,Chete Kar Kar Ke,['Amrinder Gill'],0,pop
0.663,0.611,10,-7.868,0,0.0385,0.537,0,0.128,0.408,107.97,291509,4,"Ae Jo Silli Silli-Narazgi (From ""T-Series Mixtape Punjabi"")","['Hans Raj Hans', 'Navraj Hans', 'Abhijit Vaghani', 'Anand Raj Anand', 'Rupin Kahlon']",0,pop
0.549,0.636,7,-8,0,0.0343,0.501,1.39E-06,0.144,0.556,129.796,263426,4,Kise Hor Di,['The PropheC'],0,pop
0.498,0.507,0,-7.202,0,0.0966,0.728,0,0.4,0.859,80.242,251613,4,Jaan Teri,"['Karma', 'The Boss']",0,
0.64,0.678,3,-6.779,0,0.0443,0.21,0,0.196,0.504,90.08,196000,4,Zor Bathera Laaya,['Amantej Hundal'],0,pop
0.656,0.312,10,-19.574,0,0.131,0.632,0,0.153,0.757,151.942,309500,4,Jeen Di Gal,['Prabh Gill'],0,pop
0.677,0.885,6,-3.86,0,0.0452,0.711,6.16E-05,0.101,0.87,77.466,179613,4,"Calender Tareekan - From ""Kaake da Viyah""",['Jordan Sandhu'],0,pop
0.64,0.598,9,-6.945,0,0.145,0.0922,0,0.0888,0.258,166.055,203596,4,Tutt Chali Yaari,['Maninder Buttar'],0,pop
0.747,0.471,5,-8.569,0,0.0615,0.226,0,0.128,0.571,79.924,140312,4,Mastermind,"['Dmusix', 'Harry Lidhar', 'Ran bir']",0,
0.524,0.405,10,-6.145,1,0.028,0.842,0,0.107,0.237,109.984,227584,4,Beautiful,['Crush'],0,pop
0.314,0.526,0,-4.686,0,0.0484,0.428,0,0.126,0.195,78.643,192441,5,Stay With Me,"['CHANYEOL', 'Punch']",0,pop
0.422,0.737,10,-4.31,1,0.0377,0.491,0,0.183,0.502,179.923,189356,4,Everytime,['CHEN'],0,pop
0.533,0.838,0,-3.722,1,0.0319,0.103,0,0.394,0.451,75.013,196549,4,For You,"['CHEN', 'BAEKHYUN', 'XIUMIN']",0,pop
0.685,0.777,1,-4.654,0,0.063,0.353,0,0.329,0.417,95.049,218897,4,Say Yes,"['Loco', 'Punch']",0,pop
0.508,0.545,11,-6.425,1,0.037,0.58,0,0.361,0.233,129.183,192430,4,Forgetting You,['Davichi'],0,pop
0.247,0.41,6,-5.725,1,0.0331,0.756,2.93E-06,0.127,0.125,62.91,233940,4,All with You,['TAEYEON'],0,pop
0.375,0.343,11,-7.224,1,0.0345,0.859,0,0.134,0.158,121.879,220929,4,MY LOVE,['LEE HI'],0,pop
0.405,0.531,7,-6.43,1,0.0316,0.341,0,0.13,0.155,127.199,263387,4,Our Tears,['Hyolyn'],0,pop
0.581,0.447,10,-8.412,1,0.0297,0.768,0,0.168,0.396,79.971,218920,4,Good bye,['Hyolyn'],0,pop
0.353,0.428,1,-8.379,1,0.0382,0.807,0,0.323,0.305,137.69,270431,4,Crazy of you,['Hyolyn'],0,pop
0.696,0.535,5,-4.254,1,0.0262,0.639,0,0.191,0.356,82.039,244193,4,Touch love,['Yoon Mirae'],0,pop
0.405,0.445,8,-5.193,1,0.0284,0.558,0,0.0941,0.104,129.916,247111,3,"It s Alright This Is Love (Inst.) (It’s Okay, That’s Love OST)",['Davichi'],0,pop
0.425,0.605,10,-3.453,1,0.0331,0.776,0,0.311,0.282,128.665,205193,4,ALWAYS,['Yoon Mirae'],0,pop
0.405,0.445,9,-4.309,1,0.0337,0.745,0,0.194,0.222,138.76,225171,4,This Love,['Davichi'],0,pop
0.339,0.498,6,-5.121,1,0.0386,0.663,0,0.119,0.104,132.999,240590,4,You Are My Everything,['Gummy'],0,pop
0.458,0.384,8,-5.045,1,0.0267,0.734,0,0.0985,0.157,148.21,264539,3,I Love You Boy,['Suzy'],0,pop
0.545,0.468,7,-6.064,1,0.0247,0.637,0,0.128,0.279,76.045,231643,4,It's You,['Henry'],0,pop
0.454,0.344,5,-6.002,1,0.0316,0.901,0,0.129,0.209,133.329,169449,4,I Miss You,['SOYOU'],0,pop
0.497,0.431,5,-4.755,0,0.0287,0.66,0,0.153,0.166,133.682,229678,4,I will go to you like the first snow,['Ailee'],0,pop
0.614,0.787,5,-2.668,1,0.0583,0.335,0,0.157,0.459,143.841,242953,4,Reset (feat. Jinsil),"['Tiger JK', 'Jinsil']",0,Alternative
0.387,0.515,2,-5.529,1,0.0338,0.686,0,0.16,0.199,135.221,272847,4,If It Is You,['Jung Seung Hwan'],0,pop
0.355,0.577,4,-5.796,1,0.0433,0.699,0,0.125,0.238,135.536,226715,4,Just Like a Dream,['BEN'],0,pop
0.437,0.495,7,-3.349,1,0.0279,0.825,0,0.0848,0.145,128.729,247002,3,Memory,['BEN'],0,pop
0.367,0.498,2,-5.111,1,0.0376,0.833,0,0.0997,0.387,147.068,225044,4,One More Step,['Sandeul'],0,pop
0.345,0.437,7,-6.331,1,0.0428,0.786,4.32E-05,0.119,0.107,127.131,231840,4,My Destiny,['Lyn'],0,pop
0.52,0.797,0,-2.332,0,0.0637,0.0796,0,0.0991,0.248,144.929,228248,4,Return (With Yuk Jidam),"['WENDY', 'Yuk Jidam']",0,pop
0.807,0.625,11,-5.523,0,0.0837,0.207,0,0.436,0.657,116.988,210155,4,Double Trouble Couple,['MAMAMOO'],0,pop
0.726,0.744,7,-4.027,1,0.0419,0.434,0,0.118,0.541,98.967,213000,4,What Is Love,"['Seo Hyun Jin', 'Yu Seung Woo']",0,pop
0.551,0.535,8,-8.834,1,0.031,0.757,4.45E-05,0.213,0.268,81.987,210091,4,Maybe I,['Roy Kim'],0,pop
0.306,0.432,4,-6.349,1,0.0441,0.838,0,0.135,0.269,43.223,241258,3,Scattered,['EZ Kim'],0,pop
0.696,0.473,0,-7.136,1,0.027,0.53,0,0.123,0.521,130.043,167551,4,Little Miss Sunshine,['WABLE'],0,pop
0.517,0.415,5,-6.555,1,0.0473,0.859,0,0.279,0.341,124.805,211999,4,Can't Go,['BEN'],0,pop
0.556,0.413,5,-6.467,1,0.0295,0.574,6.25E-06,0.111,0.22,135.931,222245,4,This Life,['Moon Sung Nam'],0,Alternative
0.692,0.913,0,-1.821,1,0.0754,0.453,0,0.189,0.552,133.983,238000,4,Is This Love?,['Hong Dae Kwang'],0,pop
0.698,0.566,0,-6.24,1,0.0502,0.564,0,0.12,0.628,120.992,174354,4,Suspicious Boss,['Ryu Ji Hyun'],0,pop
0.581,0.918,4,-3.052,0,0.083,0.0729,0,0.0623,0.504,146.839,191033,4,Heartstrings,['Jung Yong Hwa'],0,pop
0.432,0.478,10,-8.476,1,0.0314,0.637,0.00016,0.106,0.22,144.147,231684,4,One More Time,['Kim Hyun Joong'],0,
0.678,0.688,5,-3.278,1,0.0321,0.0934,0,0.0894,0.395,113.978,205644,4,Beautiful Beautiful,"['Punch', 'GLABINGO']",0,pop
0.569,0.757,0,-4.35,1,0.0416,0.58,0,0.0981,0.255,123.943,200028,4,Only one,['Tiffany Young'],0,pop
0.36,0.503,4,-4.671,1,0.04,0.641,1.27E-05,0.142,0.104,136.871,226208,4,사랑하자,['SG Wannabe'],0,pop
0.35,0.347,4,-6.154,1,0.0318,0.806,4.37E-06,0.102,0.271,146.661,254925,4,I Don't Love You,['Urban Zakapa'],0,pop
0.348,0.568,6,-4.102,1,0.032,0.491,0,0.0799,0.23,134.476,294254,4,Bye,['GFRIEND'],0,pop
0.609,0.246,8,-8.449,1,0.0376,0.784,0,0.0825,0.371,123.773,288993,4,BREATHE,['LEE HI'],0,pop
0.445,0.528,10,-7.243,1,0.0744,0.677,0,0.155,0.511,203.155,223452,4,11:11,['TAEYEON'],0,pop
0.411,0.322,9,-6.638,1,0.0396,0.846,0,0.145,0.172,74.613,231696,4,Don't Worry,['Lee Juck'],0,pop
0.413,0.241,3,-9.682,1,0.0357,0.417,0.0119,0.116,0.152,129.746,226275,4,A Little Girl,['OHHYUK'],0,pop
0.664,0.27,10,-8.728,1,0.0262,0.811,0,0.217,0.38,96.99,264000,4,Hyehwadong(or Sangmundong),['Park Boram'],0,pop
0.757,0.723,7,-2.904,1,0.039,0.309,0,0.0918,0.419,123.945,222999,4,Violet Fragrance,['와블'],0,
0.406,0.594,3,-5.225,1,0.0319,0.538,0,0.228,0.191,136.088,229889,4,As time goes by,['Kihyun'],0,Alternative
0.637,0.413,1,-7.804,1,0.024,0.679,0.000542,0.0756,0.291,98.01,196006,4,Everyday with You,['So Jin'],0,
0.631,0.516,0,-5.759,1,0.0378,0.738,0,0.264,0.254,143.777,229990,4,"눈,코,입 (Eyes, Nose, Lips)",['TAEYANG'],0,r&b
0.445,0.528,10,-7.243,1,0.0744,0.677,0,0.155,0.511,203.155,223452,4,11:11,['TAEYEON'],0,pop
0.753,0.43,4,-6.664,1,0.0327,0.647,2.54E-06,0.181,0.198,99.952,216147,4,Someday[Kbs Drama Dream High],"['S.H Project', 'J.Y. Park']",0,pop
0.463,0.702,5,-7.327,0,0.0556,0.4,0,0.13,0.43,165.491,275342,4,Perhaps Love,"['HoWL', 'J']",0,
0.385,0.431,7,-5.703,1,0.0311,0.683,0,0.202,0.234,126.795,226213,4,Falling In Love,['Davichi'],0,pop
0.297,0.472,3,-6.849,1,0.0336,0.749,0,0.195,0.327,61.154,238863,4,Beautiful Moment,['K.Will'],0,pop
0.738,0.676,11,-3.025,0,0.0507,0.446,0,0.253,0.961,95.04,211375,4,Some (feat.Geeks Lil Boi),['SOYOU & Junggigo'],0,pop
0.461,0.316,8,-6.366,1,0.0316,0.859,0,0.111,0.51,128.924,193933,4,Goodbye,['WENDY'],0,pop
0.603,0.836,1,-2.338,0,0.0288,0.35,0,0.099,0.558,102.04,216556,4,Talk Love,['K.Will'],0,pop
0.694,0.592,7,-6.406,1,0.0367,0.742,0,0.124,0.305,95.047,248144,4,Can You Hear My Heart (feat. LEE HI),"['Epik High', 'LEE HI']",0,pop
0.499,0.681,2,-4.766,1,0.0683,0.0923,0,0.0756,0.537,170.054,246772,4,"I Love You, I Remember You",['I.O.I'],0,pop
0.747,0.827,1,-2.944,0,0.0421,0.173,0,0.0949,0.403,104.017,186749,4,Be With You,['AKMU'],0,pop
0.505,0.487,6,-6.558,1,0.0303,0.683,0,0.112,0.218,135.593,200640,4,You don't know me,"['SOYOU, BROTHER SU']",0,
0.553,0.442,11,-5.385,1,0.0332,0.564,0,0.37,0.248,141.546,264679,3,Will Last Forever,['AKMU'],0,pop
0.36,0.565,7,-4.898,1,0.0608,0.358,0,0.0448,0.311,173.281,209157,4,Fine,['TAEYEON'],0,pop
0.591,0.677,1,-3.131,0,0.0289,0.761,0,0.194,0.387,101.955,207946,4,Hey,['Paul Kim'],0,
0.734,0.54,0,-4.427,1,0.0286,0.547,0,0.131,0.368,97.961,219496,4,Hug me,['MOMOLAND'],0,pop
0.471,0.456,3,-6.931,1,0.0355,0.746,0,0.116,0.213,127.58,218857,4,With you,['Yang Da Il'],0,pop
0.356,0.505,1,-5.827,1,0.0295,0.624,0,0.115,0.21,133.342,236230,4,Missed Connections,['DOKYEOM'],0,Alternative
0.741,0.531,6,-7.134,1,0.0416,0.483,0,0.117,0.716,98.926,174372,4,OMG!,['JOY'],0,pop
0.312,0.589,2,-5.071,1,0.0334,0.459,0,0.106,0.237,133.854,289580,3,Dear Name,['IU'],0,pop
0.534,0.449,0,-6.049,1,0.0274,0.813,0,0.199,0.206,133.942,194439,4,I will listen never alone,['Yoon Mirae'],0,pop
0.649,0.792,11,-4.677,1,0.0966,0.109,0,0.343,0.543,149.962,196323,4,A-TEEN,['SEVENTEEN'],0,pop
0.717,0.665,6,-3.226,1,0.0294,0.402,0,0.0823,0.756,103.036,195999,4,Because Of You,['EZ Kim'],0,pop
0.532,0.459,0,-4.948,1,0.0384,0.787,0,0.0917,0.155,139.477,226385,4,"Even if a memorable day comes [From “Reply 1988 (Original Television Soundtrack), Pt. 11”]",['NCA'],0,
0.499,0.43,2,-6.637,1,0.0261,0.609,0,0.136,0.245,136.984,242416,3,Moment,['Lee Chang Min'],0,
0.585,0.765,9,-3.564,1,0.0456,0.391,0,0.0769,0.293,79.981,198876,4,Don’t Push Me (Original Ver.),['Wendy & Seulgi'],0,
0.344,0.281,1,-9.59,1,0.0545,0.828,0,0.118,0.37,74.998,239123,4,Flower Way (Prod. By ZICO),"['SEJEONG', 'ZICO']",0,pop
0.768,0.843,0,-4.075,0,0.0384,0.297,0,0.373,0.853,128.045,170069,4,Waikikki Wonderland,['Ulala Session'],0,
0.778,0.688,4,-5.134,1,0.0324,0.144,1.21E-05,0.372,0.427,117.51,238630,4,Help Me,['(G)I-DLE'],0,pop
0.773,0.507,2,-4.815,1,0.0281,0.79,0,0.146,0.494,102.988,202350,4,Boom Boom,['Hong Dae Kwang'],0,pop
0.375,0.38,9,-7.416,1,0.034,0.875,0,0.121,0.293,201.41,263871,4,Think of You,['HA SUNG WOON'],0,pop
0.571,0.722,2,-5.092,0,0.0252,0.0357,0.00162,0.185,0.188,96.02,195764,4,We All Lie,['Hajin'],0,Alternative
0.409,0.641,4,-4.4,1,0.0323,0.659,3.23E-06,0.0895,0.148,141.455,212130,4,Just stay,['Hyolyn'],0,pop
0.57,0.729,0,-4.506,0,0.0442,0.432,0,0.231,0.294,135.873,203664,4,Dream Me,"['JOY', 'MARK']",0,pop
0.367,0.475,6,-4.783,1,0.0328,0.769,0,0.217,0.153,127.536,220353,4,Because I only see you,['Kim Na Young'],0,pop
0.462,0.661,0,-5.676,1,0.0314,0.129,0,0.303,0.176,133.794,184268,3,Because I Miss You,['Jung Yong Hwa'],0,pop
0.665,0.537,0,-4.651,1,0.0267,0.148,0,0.124,0.271,116.993,283800,4,Last Goodbye,['AKMU'],0,pop
0.47,0.322,2,-7.159,1,0.0351,0.777,0.00238,0.0968,0.099,121.443,259887,4,Grown Ups,['Sondia'],0,pop
0.531,0.287,9,-7.091,1,0.0364,0.915,0,0.118,0.491,135.55,209482,4,All about you,['TAEYEON'],0,pop
0.382,0.372,6,-6.738,1,0.031,0.651,0,0.107,0.166,124.046,210800,4,Lean on me,['10cm'],0,pop
0.438,0.525,4,-4.957,1,0.037,0.801,0,0.183,0.245,136.952,228635,4,Remember me,['Gummy'],0,pop
0.398,0.165,9,-10.715,1,0.0354,0.885,0,0.102,0.125,134.808,225786,4,Can You See My Heart,['HEIZE'],0,pop
0.506,0.607,6,-3.862,1,0.0281,0.677,2.01E-06,0.195,0.482,143.968,217973,4,Another Day,"['Monday Kiz', 'Punch']",0,pop
0.618,0.405,11,-5.808,1,0.0299,0.896,0,0.103,0.222,133.909,224284,4,At the end,['CHUNG HA'],0,pop
0.648,0.653,2,-3.797,1,0.0641,0.589,0,0.279,0.815,179.897,222537,4,See the stars,['Red Velvet'],0,pop
0.671,0.681,9,-3.988,1,0.0314,0.335,0,0.12,0.295,115.992,241897,3,Coincidence,"['Kim So-hee', 'Song Yu Vin']",0,Alternative
0.433,0.667,1,-6.074,1,0.0449,0.53,0,0.372,0.124,99.574,236832,4,The first words,['Song Yu Vin'],0,
0.351,0.29,0,-8.34,1,0.0296,0.792,0,0.312,0.337,143.88,280359,4,Me After You,['Paul Kim'],0,pop
0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,208827,4,Train Wreck,['James Arthur'],0,pop
0.479,0.189,0,-10.036,1,0.0465,0.97,0,0.0948,0.262,116.735,262570,4,Almost Lover,['Jasmine Thompson'],0,pop
0.567,0.399,2,-10.385,1,0.0981,0.759,0.000153,0.119,0.431,77.389,183536,4,Scars,['Sam Smith'],0,pop
0.656,0.627,7,-6.627,0,0.0379,0.343,2.17E-05,0.124,0.481,99.933,167066,4,Like I Can,['Sam Smith'],0,pop
0.434,0.595,7,-5.312,1,0.0491,0.58,0,0.152,0.323,129.307,251013,3,Suicide,['James Arthur'],0,pop
0.55,0.271,2,-8.451,1,0.0297,0.843,3.21E-06,0.107,0.198,111.344,116667,4,Please Notice,['Christian Leave'],0,pop
0.677,0.485,5,-5.795,1,0.0361,0.529,2.04E-05,0.0766,0.493,82.001,239317,4,I'm Not The Only One,['Sam Smith'],0,pop
0.494,0.632,5,-6.89,1,0.0342,0.682,0,0.0869,0.0797,147.873,274693,4,You Say,['Lauren Daigle'],0,rock
0.764,0.487,0,-6.734,1,0.0281,0.25,0,0.184,0.352,116.027,261320,4,Wait for You,['Elliott Yamin'],0,
0.729,0.548,1,-8.487,1,0.028,0.281,0.00275,0.0896,0.236,109.975,128727,4,let u go,['fawlin'],0,
0.566,0.465,2,-11.714,1,0.235,0.0555,0,0.567,0.177,143.015,224720,4,Shot For Me,['Drake'],0,pop
0.489,0.57,1,-10.291,1,0.306,0.759,2.10E-06,0.179,0.584,185.516,272573,4,Over My Dead Body,['Drake'],0,pop
0.418,0.546,0,-9.057,0,0.238,0.227,0,0.229,0.294,160.152,208813,4,Crew Love,"['Drake', 'The Weeknd']",0,pop
0.567,0.309,8,-14.254,1,0.385,0.166,0,0.12,0.509,65.041,321080,4,The Real Her,"['Drake', 'Lil Wayne', 'André 3000']",0,hip hop
0.555,0.481,6,-7.419,1,0.0322,0.124,0,0.101,0.098,107.793,281320,4,Now & Forever,['Drake'],0,pop
0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,320400,4,Jungle,['Drake'],0,pop
0.545,0.476,7,-7.444,0,0.284,0.168,0,0.13,0.223,154.362,264907,4,You & The 6,['Drake'],0,pop
0.651,0.55,7,-8.215,1,0.0496,0.0403,0,0.165,0.119,107.567,252640,4,Company,"['Drake', 'Travis Scott']",0,pop
0.637,0.569,6,-5.858,1,0.55,0.173,0,0.18,0.148,140.269,261853,4,Too Much,"['Drake', 'Sampha']",0,pop
0.694,0.314,0,-7.82,1,0.117,0.612,2.04E-06,0.117,0.338,119.906,333947,4,Redemption,['Drake'],0,pop
0.426,0.862,2,-5.979,1,0.597,0.0813,0,0.34,0.332,100.3,305520,5,Miss Me,"['Drake', 'Lil Wayne']",0,pop
0.59,0.434,9,-9.298,0,0.069,0.411,0,0.0979,0.399,119.905,419307,4,Shut It Down,"['Drake', 'The-Dream']",0,pop
0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.913,219893,4,Make Me Proud,"['Drake', 'Nicki Minaj']",0,pop
0.495,0.351,3,-14.669,0,0.34,0.485,0,0.0967,0.271,134.369,301960,4,Look What You've Done,['Drake'],0,pop
0.446,0.239,1,-15.327,1,0.0876,0.574,7.76E-05,0.12,0.31,104.675,237733,4,Practice,['Drake'],0,pop
0.441,0.403,2,-11.18,0,0.147,0.255,1.27E-05,0.13,0.158,139.92,434960,4,Cameras / Good Ones Go Interlude - Medley,['Drake'],0,pop
0.745,0.473,10,-11.243,0,0.0955,0.017,1.12E-05,0.197,0.296,80.006,241400,4,Childs Play,['Drake'],0,pop
0.419,0.494,4,-8.782,0,0.345,0.0567,0,0.144,0.134,67.622,255853,5,305 To My City,"['Drake', 'Detail']",0,pop
0.55,0.758,0,-6.472,1,0.347,0.433,0,0.162,0.53,89.368,313280,4,Fireworks,"['Drake', 'Alicia Keys']",0,pop
0.722,0.252,1,-14.411,0,0.0762,0.0671,0,0.0852,0.276,79.923,238120,4,Fire & Desire,['Drake'],0,pop
0.924,0.543,9,-7.474,0,0.298,0.182,0,0.103,0.736,133.907,207813,4,Fake Love,['Drake'],0,pop
0.794,0.592,8,-6.973,1,0.129,0.0384,1.86E-05,0.111,0.177,97.201,177827,4,Over Here (feat. Drake),"['PARTYNEXTDOOR', 'Drake']",0,pop
